상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,TRDAR_CD,총_유동인구_수,야간_유동인구_17_24,야간_비율,주말_평균,주중_평균,주말_프리미엄,남성_유동인구_수,여성_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,총_매출,총_상주인구,평균_소득,총_인구,인당_매출효율,야간_매출효율,주류친화_지수,타겟연령_비율,성비_균형도,야간_유동인구_17_24_점수,총_매출_점수,주류친화_지수_점수,한식_월매출,한식_월건수,한식_주중매출,한식_주말매출,한식_월요일,한식_화요일,한식_수요일,한식_목요일,한식_금요일,한식_토요일,한식_일요일,한식_점포수,T1_야간유동인구,T2_한식매출밀도,C1_경쟁밀도,C2_상권활성도,E1_주류친화지수,T1_점수,T2_점수,C1_점수,C2_점수,E1_점수,곱창집_적합도_점수
R,전통시장,3130134,"솔샘시장(미아6,7동골목시장)",201740,457759,11305,강북구,11305575,삼각산동,21168,3130134,82278,27220,0.330829626388585,12447.5,11476.6,1.0845982259554223,38232,44045,8730,8238,12314,4234789991.0,5880.0,2559974.0,88158.0,48036.366421652034,155576.41407053638,0.2323370662153199,0.355891003670483,0.9293492792727096,1.0,3.0,5.0,985536263.0,29007.0,651140028.0,334396235.0,97644086.0,133500749.0,132472458.0,99617912.0,187904823.0,192087263.0,142308972.0,1.0,27220,36204.99845707358,0.5,4234789991.0,0.1698971532161909,1.0796039336928047,0.00805384319004331,0.0,0.4064325500731416,40.27953148492042,4.414812671908365
R,전통시장,3130223,고척근린시장,186721,444751,11530,구로구,11530730,고척2동,29145,3130223,255617,80502,0.314932105454645,38846.0,35585.4,1.0916274651964006,124889,130727,23926,30206,37406,12473860653.0,24324.0,2305378.0,279941.0,44558.89152714322,154950.94100767685,0.2256102493513473,0.3581060727572892,0.9771611434294276,2.0,4.0,5.0,1225892482.0,59767.0,885036746.0,340855736.0,161620524.0,127233702.0,202990275.0,177343208.0,215849037.0,166402990.0,174452746.0,1.0,80502,15227.910537495498,0.5,12473860653.0,0.12128987335836519,3.192883022415068,0.0033874660629086527,0.0,1.1971745954888873,28.75562762681242,4.013850725244823
R,전통시장,3130224,개봉프라자(고척근린시장),186837,444739,11530,구로구,11530730,고척2동,2954,3130224,8195,2696,0.3289810860280659,1230.5,1146.2,1.073547373931251,4273,3920,497,705,1158,107917502.0,5064.0,2472285.0,13259.0,8139.188626593257,40028.74703264095,0.2268076011893399,0.2879804758999389,0.9569249542403904,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2696,0.0,1.0,107917502.0,0.3289409468033187,0.1069291772680309,0.0,100.0,0.01035734608530753,77.98592838447364,27.832225193540573
R,전통시장,3130225,개봉중앙시장,187149,443562,11530,구로구,11530750,개봉2동,79713,3130225,448209,140743,0.3140119899421921,70246.5,61542.8,1.141425154526606,203456,244754,47253,59280,68583,10160411466.0,132124.0,2406480.0,580333.0,17507.898854623123,72191.2383990678,0.2449772557759576,0.3907016592705635,0.9078599492647405,3.0,4.0,5.0,1348125549.0,35372.0,809793666.0,538331883.0,181606835.0,134733168.0,134799583.0,144559225.0,214094855.0,311420893.0,226910990.0,1.0,140743,9578.564976126869,0.5,10160411466.0,0.20874735859545676,5.58217106685255,0.002130762701035128,0.0,0.975142085131741,49.490210069855266,6.770476330486312
R,전통시장,3130226,고척프라자,187873,444929,11530,구로구,11530720,고척1동,6013,3130226,31348,10034,0.3200842158989409,4848.5,4330.2,1.1196942404507877,14616,16733,4026,3746,4452,982179407.0,1288.0,1959902.0,32636.0,30094.968960656945,97885.13125373729,0.2399282257196795,0.3899451320658415,0.9324677810386628,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10034,0.0,1.0,982179407.0,0.32007400555041626,0.397970090766848,0.0,100.0,0.09426433940401178,75.88373754366097,27.721904432506754
R,전통시장,3130227,고척골목시장상점가(그라운드 고척),187952,444881,11530,구로구,11530720,고척1동,17693,3130227,83157,26108,0.3139603400796084,12640.5,11575.0,1.0920518358531317,39420,43737,10310,9412,11805,5438634538.0,11676.0,2219904.0,94833.0,57349.59916906562,208312.951509116,0.2251969383890177,0.3791262311050182,0.948086150294022,1.0,4.0,5.0,469193272.0,19934.0,313951886.0,155241386.0,55742934.0,49820237.0,57257837.0,64270480.0,86860398.0,92391828.0,62849558.0,1.0,26108,17970.556972691407,0.5,5438634538.0,0.15524369996257814,1.035499614285516,0.0039975708897598055,0.0,0.5219711269963665,36.80546367084326,4.070491313141876
R,전통시장,3130228,구로시장,189872,443283,11530,구로구,11530550,구로4동,13770,3130228,1046207,309149,0.2954950597730659,144335.0,151507.6,0.952658480498668,533552,512655,106364,163883,203372,1505596838.0,9568.0,2087363.0,1055775.0,1426.058429116052,4870.13329494839,0.1583604280633067,0.4527010429102462,0.9800259413290104,4.0,2.0,2.0,322610661.0,11064.0,229662325.0,92948336.0,44700045.0,42018973.0,41755236.0,56879640.0,44308431.0,39350446.0,53597890.0,1.0,309149,1043.5408733624454,0.5,1505596838.0,0.11959187483336724,12.261516403276888,0.00023213685719188147,0.0,0.14449915191801507,28.353062994302224,6.535494127415289
R,전통시장,3130053,백학시장,201732,451624,11140,중구,11140650,신당5동,42212,3130053,628569,214596,0.3414040463338154,90662.0,89449.2,1.0135585337823032,310692,317878,94518,103607,88206,15518570154.0,44320.0,2324737.0,672889.0,23062.6004497027,72315.28152435274,0.2102658413132105,0.4555283509049921,0.988567683102412,4.0,5.0,4.0,2505440600.0,47380.0,1626398542.0,879042058.0,287638284.0,248282338.0,297943331.0,348324608.0,444209981.0,499290352.0,379751706.0,1.0,214596,11675.096110383649,0.5,15518570154.0,0.18452306151245565,8.511340402451914,0.002597138442450159,0.0,1.48938956939628,43.74706888953664,7.152166729709293
R,전통시장,3130054,황학동주방가구거리상점가,201822,452134,11140,중구,11140670,황학동,72884,3130054,1332379,354823,0.2663078598506881,204159.0,184812.6,1.104681174335516,612456,719924,201059,319772,238471,5188498487.0,53484.0,2474959.0,1385863.0,3743.875467488489,14622.779490055604,0.2016571856446192,0.5698843947555463,0.9193412685129382,4.0,4.0,4.0,289004566.0,7161.0,181980842.0,107023724.0,38793255.0,32105578.0,35497465.0,32075367.0,43509177.0,54690442.0,52333282.0,1.0,354823,814.5011780488355,0.5,5188498487.0,0.15661669270737189,14.073045795910435,0.0001811867158035807,0.0,0.4979644033361103,37.130975331548456,8.009751229107344
R,전통시장,3130055,"황학시장(서울중앙시장, 신중앙시장)",201889,451973,11140,중구,11140670,황학동,39709,3130055,1045720,307472,0.2940289943770799,146591.0,150507.6,0.9739773938326036,492777,552943,179391,212210,154166,4140148824.0,63284.0,2591320.0,1109004.0,3733.213607885995,13465.12470729042,0.1660083541592894,0.521905481390812,0.942464522051792,4.0,3.0,2.0,1383011944.0,33511.0,839064231.0,543947713.0,112247164.0,138387324.0,136352027.0,185527848.0,266549868.0,304491330.0,239456383.0,1.0,307472,4497.994763767875,0.5,4140148824.0,0.19061263762399216,12.19500296474629,0.0010005840641030233,0.0,0.3973493957898226,45.190796863026186,8.237433131111004
R,전통시장,3130056,용산용문시장,196483,448549,11170,용산구,11170590,용문동,40246,3130056,477799,149548,0.3129935391241923,66515.5,68954.0,0.964635844185979,245445,232353,67347,97524,80041,23487286935.0,29252.0,2441702.0,507051.0,46321.3501896259,157055.17248642576,0.173650461148907,0.5125837433732595,0.9725993566332286,3.0,5.0,2.0,3538018985.0,100932.0,2482558785.0,1055460200.0,472974669.0,440804743.0,488117867.0,487889266.0,592772240.0,589045552.0,466414648.0,1.0,149548,23657.924727012552,0.5,23487286935.0,0.13306896665487175,5.931396365756486,0.005262732331810967,0.0,2.254184491693636,31.548236863158564,5.2736859528798
R,전통시장,3130057,만리시장,196790,450199,11170,용산구,11170555,청파동,6775,3130057,18824,5932,0.315129621759456,2682.0,2691.8,0.99635931347054,9259,9565,2587,3043,3100,3682715439.0,1272.0,2179071.0,20096.0,183256.1424661624,620821.8878961564,0.1876214984438896,0.463769655758606,0.98374415639609,1.0,3.0,3.0,151000153.0,3509.0,95011716.0,55988437.0,5836362.0,22868932.0,20586103.0,20045870.0,25674449.0,34286776.0,21701661.0,1.0,5932,25450.893814259227,0.5,3682715439.0,0.1856894981279273,0.23527591971586032,0.005661580349727634,0.0,0.35344737997575454,44.023609840863045,4.527376262084858
R,전통시장,3130135,수유중앙골목시장(수유중앙시장),201872,460117,11305,강북구,11305635,수유3동,30758,3130135,254404,80479,0.3163432964890489,38685.0,35406.8,1.0925867347515166,119127,135277,57023,38279,34486,2199925032.0,41128.0,2166798.0,295532.0,7443.948648538906,27335.392238969172,0.2268406717940359,0.5101649345136082,0.9365182937375198,2.0,3.0,5.0,567068406.0,23203.0,404963963.0,162104443.0,64551207.0,75930627.0,85709512.0,81971278.0,96801339.0,88392600.0,73711843.0,1.0,80479,7046.078603379721,0.5,2199925032.0,0.12662966875627377,3.1919707927870395,0.0015674082197137192,0.0,0.21113706762926407,30.02159620122049,3.991813270157479
R,전통시장,3130136,수유재래시장,201913,459134,11305,강북구,11305615,수유1동,10960,3130136,117963,30727,0.2604799810109949,16842.0,16855.8,0.999181290712989,54425,63540,19216,15661,16424,12000000.0,23900.0,2181130.0,141863.0,84.5886524322762,390.536010674651,0.1559605048917925,0.434890601290235,0.9227300085620068,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30727,0.0,1.0,12000000.0,0.2604777728798617,1.2186991208882736,0.0,100.0,0.001151695978134208,61.75455241728252,26.54123773239145
R,전통시장,3130137,"수유전통시장(수유시장, 수유골목시장)",201998,459062,11305,강북구,11305615,수유1동,37023,3130137,205598,59097,0.2874395665327484,30783.5,28806.0,1.0686488925918212,93818,111780,31443,25142,28485,36689982726.0,23236.0,2175111.0,228834.0,160334.49018065498,620843.4053505254,0.1999232969563775,0.4137686164262298,0.9126353369196198,2.0,5.0,4.0,1742162333.0,95659.0,1091476902.0,650685431.0,223083176.0,232217503.0,177755250.0,212859484.0,245561489.0,368850205.0,281835226.0,1.0,59097,29479.20966868591,0.5,36689982726.0,0.17135665290987978,2.3439145359825013,0.006557683804889616,0.0,3.5213087952789808,40.62555237315371,5.2955653383531915
R,전통시장,3130138,수유프라자,202081,459124,11305,강북구,11305615,수유1동,2065,3130138,24617,7594,0.3084860056058821,3529.0,3511.8,1.0048977732217097,11147,13469,4680,3293,3316,61666363.0,9312.0,2422682.0,33929.0,1817.511951427982,8120.405978404003,0.1870507126522131,0.4585855303245724,0.9056749400820572,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7594,0.0,1.0,61666363.0,0.3084734746933138,0.30119442588035117,0.0,100.0,0.0059184085211053455,73.13346222088458,27.404592311130727
R,전통시장,3130139,강북종합전통시장(강북종합골목시장),202329,460268,11305,강북구,11305635,수유3동,74901,3130139,641665,195029,0.3039420881612679,92956.5,91150.8,1.019810029094643,293517,348149,119837,89899,105052,10550002423.0,98956.0,2141923.0,740621.0,14244.805943930836,54094.53170041378,0.1902892645346179,0.4905799755324039,0.9148589996337652,3.0,4.0,3.0,3955107363.0,91673.0,2718311870.0,1236795493.0,527992134.0,491924273.0,509192569.0,496851635.0,692351259.0,750119856.0,486675637.0,1.0,195029,20279.48194123981,0.5,10550002423.0,0.13828936379385687,7.735270961946143,0.004511193881798116,0.0,1.012532946656271,32.78589827739055,5.752178856791788
R,전통시장,3130229,남구로시장,189966,443409,11530,구로구,11530550,구로4동,45490,3130229,726386,224456,0.3090037528256326,102092.5,104440.4,0.9775192358512608,347409,378977,62331,97217,122852,26070822442.0,27868.0,2068411.0,754254.0,34565.04366168426,116151.14963289018,0.1764099460358838,0.3887740127150028,0.9565410126296487,4.0,5.0,2.0,602824837.0,38802.0,408710769.0,194114068.0,75547905.0,82192812.0,75415152.0,89469451.0,86085449.0,86953554.0,107160514.0,1.0,224456,2685.7029943374455,0.5,26070822442.0,0.1467587781488364,8.90240927777194,0.0005974376935016149,0.0,2.502138446091871,34.79384270560669,6.525577180229408
R,전통시장,3130230,가리봉시장,190201,442473,11530,구로구,11530595,가리봉동,20139,3130230,122220,37215,0.3044918998527245,17974.5,17254.0,1.0417584328271705,66854,55368,24528,24740,21699,1676109402.0,7480.0,1912142.0,129700.0,12922.971488049345,45038.54365175332,0.1993985130425029,0.5806496481754214,0.9060219276714122,1.0,2.0,4.0,54008324.0,628.0,24781171.0,29227153.0,4848147.0,3168806.0,2940957.0,2838115.0,10985146.0,15366175.0,13860978.0,1.0,37215,1451.2124892519346,0.5,1676109402.0,0.35911775417596653,1.4760272003077783,0.0003228238729998889,0.0,0.16086403809969438,85.14030171958325,8.981048643733862
R,전통시장,3130231,독산동 우시장,190847,440814,11545,금천구,11545610,독산1동,63392,3130231,189181,55181,0.2916836257340853,26341.0,27300.4,0.9648576577632562,99122,90059,31957,41034,32802,186378819908.0,47128.0,2144892.0,236309.0,788708.0894422134,3377590.4733150904,0.1609532385457536,0.5592157774829396,0.9520934977614032,2.0,5.0,2.0,2719751796.0,55239.0,1537802415.0,1181949381.0,252628145.0,262591641.0,264529722.0,329043014.0,429009893.0,622297487.0,559651894.0,1.0,55181,49286.93769707513,0.5,186378819908.0,0.22418579606962816,2.188597526271222,0.010963935490849971,0.0,17.887644774786956,53.1503833955823,8.657505297530353
R,전통시장,3130232,독산동 맛나는거리상점가(독산동 맛나는거리),191176,441096,11545,금천구,11545640,독산4동,29410,3130232,150315,49682,0.3305192429231946,22497.0,21063.8,1.0680409043002688,74355,75960,24037,31088,24290,3510524425.0,37632.0,2224233.0,187947.0,18678.267942558276,70659.8853709593,0.2255279074740243,0.5283238532415261,0.989322422911885,1.0,3.0,5.0,1184680869.0,21594.0,777720644.0,406960225.0,121309363.0,110277299.0,160936617.0,160282172.0,224915193.0,262607034.0,144353191.0,1.0,49682,23844.79336996558,0.5,3510524425.0,0.17295064985867126,1.9704953208569405,0.00530430147451551,0.0,0.33692140511786695,41.00346011951843,4.743358894345234
R,전통시장,3130058,이촌종합시장,197769,446792,11170,용산구,11170630,이촌1동,7486,3130058,125932,38383,0.3047914747641584,17025.0,18376.6,0.9264499417737776,54509,71424,11308,17024,24456,4475459277.0,4372.0,2370644.0,130304.0,34346.29233945236,116600.03848057734,0.153454861568006,0.4191786043261443,0.865681478893371,1.0,4.0,2.0,1371572041.0,32184.0,932193526.0,439378515.0,172191128.0,171754489.0,173422686.0,186802702.0,228022521.0,257646600.0,181731915.0,1.0,38383,35732.910613797416,0.5,4475459277.0,0.14365875601927153,1.5223526005485277,0.007948826711001613,0.0,0.4295307041353609,34.0588837224337,3.9290109647059825
R,전통시장,3130059,후암시장,197903,450066,11170,용산구,11170510,후암동,33290,3130059,170782,64868,0.3798292560105866,25437.0,23981.6,1.0606881942822832,79160,91622,21032,31238,27320,5830907050.0,31112.0,2734441.0,201894.0,28881.03187811426,89888.80572855646,0.2521728313192652,0.4660327200758862,0.927029780656041,2.0,4.0,5.0,1170372622.0,18497.0,1032167151.0,138205471.0,157990175.0,177710717.0,218822088.0,232785652.0,244858519.0,107806189.0,30399282.0,1.0,64868,18042.094405648306,0.5,5830907050.0,0.050858210445180206,2.5728048483021624,0.0040134844732926485,0.0,0.5596193498632833,12.057558647181157,2.06254359280658
R,전통시장,3130060,신흥시장,198682,449528,11170,용산구,11170520,용산2가동,3810,3130060,394814,127338,0.3225265568090291,61560.5,54338.4,1.1329096918569557,179341,215473,72847,73534,60390,983777031.0,3788.0,2667653.0,398602.0,2468.0684768265087,7725.714484285916,0.2466798108281997,0.5237174973531841,0.908483488427462,3.0,2.0,5.0,433931270.0,7670.0,229620260.0,204311010.0,36969113.0,40317278.0,47296318.0,44660735.0,60376816.0,124006532.0,80304478.0,1.0,127338,3407.68554802535,0.5,983777031.0,0.2869762437610283,5.050499842342923,0.0007580435358204217,0.0,0.09441767083195934,68.03685893010571,8.333188007222198
R,전통시장,3130061,이태원시장,199066,448264,11170,용산구,11170650,이태원1동,10573,3130061,76590,26328,0.3437524481002741,11404.0,10756.0,1.0602454444031235,37223,39367,15264,18030,15945,2937584234.0,2764.0,2323980.0,79354.0,37018.72916299115,111576.42942874506,0.230349646621414,0.6428907168037603,0.9720067893980936,1.0,3.0,5.0,234189489.0,9318.0,152985768.0,81203721.0,30163427.0,19599932.0,25822826.0,27849922.0,49549661.0,53375602.0,27828119.0,1.0,26328,8894.735424816741,0.5,2937584234.0,0.1824588911749337,1.0442252889883967,0.001978644037599764,0.0,0.2819336623106882,43.257691566099936,4.681821453662516
R,전통시장,3130062,보광시장,200001,447575,11170,용산구,11170700,보광동,10506,3130062,14414,4316,0.2994311086443735,2124.5,2033.0,1.045007378258731,7108,7306,1782,2274,2812,,3912.0,2251807.0,18326.0,,,0.1976616164901165,0.4764811988344665,0.9862633550714583,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4316,0.0,1.0,0.0,0.2994103364550815,0.17118187280742633,0.0,100.0,0.0,70.98475663572076,27.149830225414306
R,전통시장,3130063,신금호역 골목형상점가,201778,450475,11200,성동구,11200615,금호2?3가동,15024,3130063,134071,41379,0.3086349769898039,20292.5,18697.0,1.0853345456490346,59626,74445,12537,22469,25657,2993417607.0,19072.0,2462539.0,153143.0,19546.55196123884,72341.46806351047,0.2193148044534962,0.4524692140731403,0.8894690126873075,1.0,3.0,5.0,1213850089.0,38143.0,791996825.0,421853264.0,165477910.0,123237908.0,164655314.0,134908549.0,203717144.0,221555458.0,200297806.0,1.0,41379,29334.22158047366,0.5,2993417607.0,0.1643916962190617,1.6411804251386688,0.006525431039342058,0.0,0.2872922515715021,38.97428755200673,4.434508078237835
R,전통시장,3130064,금남시장,201970,449892,11200,성동구,11200615,금호2?3가동,11274,3130064,433073,141045,0.3256841225382326,66337.0,60079.8,1.1041481496276615,197101,235972,41306,65976,70908,4400243620.0,8760.0,2749939.0,441833.0,9959.065121889946,31197.444928923393,0.2370697333740042,0.4114548817404918,0.9102437695261538,3.0,3.0,5.0,1604365844.0,39068.0,1041237453.0,563128391.0,211473517.0,173113760.0,213924032.0,181731607.0,260994537.0,322803815.0,240324576.0,1.0,141045,11374.770245168243,0.5,4400243620.0,0.17613806728864978,5.594149038490142,0.002530330611282129,0.0,0.42231190666372576,41.75913894224145,5.918137974423567
R,전통시장,3130065,무학봉상점가,202706,451363,11200,성동구,11200520,왕십리2동,69338,3130065,1021306,305727,0.2993490687413958,154364.0,142516.0,1.083134525246288,468601,552705,206419,199043,142231,4300728113.0,116160.0,2290912.0,1137466.0,3780.9728932557105,14067.217200312698,0.2128632513433527,0.5362672891376336,0.917650537644937,4.0,3.0,4.0,646814974.0,16300.0,481656361.0,165158613.0,65927075.0,96498948.0,100950529.0,94184636.0,124095173.0,111354781.0,53803832.0,1.0,305727,2115.6550070651037,0.5,4300728113.0,0.10264585457065994,12.12579249948935,0.0004706298687275121,0.0,0.4127609392325685,24.33546915123618,6.13331646332249
R,전통시장,3130216,화곡중앙시장,185783,448352,11500,강서구,11500540,화곡1동,34409,3130216,266524,84226,0.3160165688643424,39795.0,37387.2,1.0644017203748877,123361,143163,31792,43553,43491,5276354559.0,43144.0,2321665.0,309668.0,17038.746525310977,62645.19933274761,0.2153706294685605,0.4458735423451546,0.92570275097177,2.0,4.0,4.0,217368016.0,7560.0,153477540.0,63890476.0,28658533.0,26477809.0,34769198.0,26772792.0,36799208.0,39870690.0,24019786.0,1.0,84226,2580.740332672421,0.5,5276354559.0,0.13155262612799276,3.340584897840197,0.000574088629729054,0.0,0.5063963604008661,31.188740045006686,4.1971524500702895
R,전통시장,3130217,화곡본동시장,186203,449328,11500,강서구,11500590,화곡본동,21265,3130217,210158,71004,0.3378600862208433,31015.0,29626.0,1.046884493350435,98998,111161,29530,35770,35148,8644129890.0,14672.0,2639119.0,224830.0,38447.40421651915,121741.4496366402,0.2214698490726801,0.4779641983650396,0.942124496807164,2.0,4.0,5.0,2039135399.0,55299.0,1255101152.0,784034247.0,166910397.0,260557231.0,245171063.0,251108909.0,331353552.0,426246007.0,357788240.0,1.0,71004,28718.194479262023,0.5,8644129890.0,0.211052804430249,2.8161718481970572,0.006388395108243818,0.0,0.8296174690652245,50.03678943467327,5.974570217063289
R,전통시장,3130218,신월중앙시장,186245,451048,11500,강서구,11500535,등촌3동,6449,3130218,58797,18536,0.3152541796350154,8457.5,8376.2,1.0097060719658075,26884,31913,8717,10690,10134,860329771.0,3344.0,3308030.0,62141.0,13844.800872209977,46413.99282477341,0.1930349365673323,0.5024235930404612,0.914468425259792,1.0,2.0,3.0,860329771.0,18193.0,569638389.0,290691382.0,88759839.0,105467840.0,121421804.0,127094538.0,126894368.0,153206082.0,137485300.0,1.0,18536,46411.48896800993,0.5,860329771.0,0.16087419053648783,0.7351777558754529,0.010324288642297879,0.0,0.08256986142748536,38.14035079551893,4.049554957689226
R,전통시장,3130219,까치산시장,186491,448139,11500,강서구,11500593,화곡8동,39544,3130219,681043,242960,0.3567469308105362,98489.5,96812.8,1.017318990877239,308630,372413,111344,117582,114690,15708179121.0,42736.0,2443443.0,723779.0,21703.004813624048,64653.35495966414,0.2209757548372174,0.5045437659589777,0.906345120645833,4.0,5.0,5.0,2186835605.0,123176.0,1540286715.0,646548890.0,340473427.0,282004338.0,266770346.0,300961762.0,350076842.0,402553204.0,243995686.0,1.0,242960,9000.768045077193,0.5,15708179121.0,0.1497474407911649,9.6363178445997,0.0020022311148819136,0.0,1.50758722645562,35.5024003754712,6.667774032674093
R,전통시장,3130220,등마루시장,187585,450820,11500,강서구,11500520,등촌1동,14496,3130220,43776,11625,0.2655564692982456,6750.5,6055.0,1.1148637489677953,19338,24438,7051,9370,7059,313537985.0,26336.0,3520212.0,70112.0,4471.958937129165,26971.009462365593,0.2052793811660654,0.5363669590643275,0.8834978070175439,1.0,1.0,4.0,313537985.0,8904.0,258235023.0,55302962.0,48771482.0,46307636.0,53207015.0,56527073.0,53421817.0,29700410.0,25602552.0,1.0,11625,26968.689575090313,0.5,313537985.0,0.05686960619906037,0.4610725837317728,0.005999215747412833,0.0,0.030091703026400303,13.482751476802141,1.4926104821905593
R,전통시장,3130221,"남부골목시장(남부화곡시장, 남부시장)",187694,448184,11500,강서구,11500570,화곡4동,81027,3130221,582963,191274,0.3281065865243592,89812.0,80667.8,1.113356258631077,272017,310945,65889,88713,95201,19184261283.0,89940.0,2335978.0,672903.0,28509.69795498014,100297.2765927413,0.2422064553670463,0.4285057542245391,0.9332238924254198,3.0,5.0,5.0,1108318679.0,48217.0,708046056.0,400272623.0,106205757.0,138105975.0,140020542.0,137415181.0,186298601.0,231434130.0,168838493.0,1.0,191274,5794.37291334466,0.5,19184261283.0,0.18548490985585098,7.586339559631063,0.0012889648616901048,0.0,1.8412030469255751,43.97510567472168,6.949915133615746
R,전통시장,3130222,오류시장,186135,444133,11530,구로구,11530770,오류1동,20163,3130222,272096,90304,0.3318828648712219,40451.0,38238.6,1.0578577667592433,129727,142367,52078,47091,37709,2926370002.0,6464.0,3277219.0,278560.0,10505.348944572084,32405.762779057408,0.2222728256264304,0.5030503939785957,0.9535458073621076,2.0,3.0,5.0,206445846.0,8505.0,142448395.0,63997451.0,28745749.0,24351153.0,28378808.0,27552216.0,33420469.0,37919024.0,26078427.0,1.0,90304,2286.0954099994465,0.5,2926370002.0,0.14910367720166456,3.5816514925861513,0.0005085445307073638,0.0,0.28085738015299955,35.34977571236617,4.651728762168089
R,전통시장,3130049,신당 미래유산 먹거리 골목형상점가,201309,451478,11140,중구,11140615,신당동,10196,3130049,157704,48795,0.3094087657890732,21973.5,22751.6,0.965800207457937,76374,81330,26678,28449,25196,2327267906.0,6764.0,2210105.0,164468.0,14150.277902084295,47694.80286914643,0.1719653424566187,0.5093276010754324,0.968574037437224,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48795,0.0,1.0,2327267906.0,0.30940680384261754,1.9353149869412345,0.0,100.0,0.2233587572817517,73.35473762275865,27.949572071950495
R,전통시장,3130050,청평화시장,201330,452194,11140,중구,11140615,신당동,14440,3130050,54136,15409,0.2846349933500813,5585.5,8592.8,0.6500209477702263,25305,28831,7594,12806,12544,1748783146.0,140.0,3185078.0,54276.0,32220.192092269142,113491.02122136414,0.0307893751181393,0.6085414511600413,0.9348677405053938,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15409,0.0,1.0,1748783146.0,0.28462973567061345,0.6111541886213235,0.0,100.0,0.16783887632309064,67.48054444973761,26.956576533008622
R,전통시장,3130051,동화동 골목형상점가,201543,451430,11140,중구,11140665,동화동,60206,3130051,1476028,454886,0.3081825006029696,204292.0,213488.4,0.9569231864588428,712918,763110,201496,242891,217430,2253057485.0,65280.0,2915118.0,1541308.0,1461.7827747601389,4953.015667661788,0.1676787749453188,0.4483769955583498,0.9659952250228316,5.0,3.0,2.0,1030450221.0,30199.0,759528308.0,270921913.0,131827968.0,131961637.0,134469735.0,178327496.0,182941472.0,176499871.0,94422042.0,1.0,454886,2265.2883485349107,0.5,2253057485.0,0.10992787940763206,18.041760285884834,0.0005039159761590282,0.0,0.21623643699830614,26.06190507521868,8.051280037831102
R,전통시장,3130052,서울중앙시장(신중앙시장),201683,451934,11140,중구,11140670,황학동,70002,3130052,1734256,535848,0.3089786052347519,243140.5,249595.2,0.9741393263973024,849935,884320,300878,337222,279913,33439663310.0,57964.0,2107731.0,1792220.0,18658.235769046212,62405.12852525343,0.1750428936997721,0.5293411122694689,0.9801730540358516,5.0,5.0,2.0,6065746918.0,152517.0,3889023177.0,2176723741.0,603398288.0,807042191.0,717650342.0,700982970.0,1059949386.0,1321126032.0,855597709.0,1.0,535848,11319.881007522641,0.5,33439663310.0,0.17293820252340708,21.252887900860472,0.0025181204377796268,0.0,3.209360478690754,41.00050908223978,10.957950880395178
R,전통시장,3130234,푸른터시장(기능상실),191277,442035,11545,금천구,11545630,독산3동,6342,3130234,7779,2540,0.3265201182671294,1210.5,1071.8,1.1294084717298003,4071,3708,1236,1386,1134,,9864.0,2678786.0,17643.0,,,0.2476754596521977,0.482838411106826,0.9533359043578866,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2540,0.0,1.0,0.0,0.3264781491002571,0.10074188066053358,0.0,100.0,0.0,77.40204374754137,27.770426938952298
R,전통시장,3130235,대명여울빛거리시장(대명시장),191342,439355,11545,금천구,11545670,시흥1동,51350,3130235,225761,84863,0.3758975199436572,31899.0,32392.6,0.9847619518038072,112232,113529,31290,37425,35064,19403618301.0,42288.0,2345150.0,268049.0,72388.32564568419,228646.38654065965,0.2194432926877171,0.4596852423580689,0.9942549864679904,2.0,5.0,5.0,4146325388.0,83224.0,2715210958.0,1431114430.0,435896208.0,484278721.0,499334344.0,591312003.0,704389682.0,809262303.0,621852127.0,1.0,84863,48858.47223793364,0.5,19403618301.0,0.19812456220236033,3.365849692320811,0.010868622860900078,0.0,1.862255763209418,46.971737843136104,5.988984212206492
