source,title,description,pub_date,prices,districts,sentiment
blog,바쁘디바빴던 그동안 나애 굴려굴려 일상  사진 500장 주의,+ 우리집에서 미미쿠키랑 과자도 조짐 헤헤헤헤헤 효지가 연산델따줌 효지와 힝호와의 만남 토곡 정가네양<b>곱창</b> 존맛 이거머더라? 칠면조를 꼭 먹어야한다는 킹호 그리고 택시까지 야무지게 탸워다ㅜ우릴... ,,[],[],neutral
blog,2025. 3.,ㅎ 긱사 들어와서 룸메랑 <b>곱창</b> 시켜먹었더욤 개존맛 양 개많은데 순삭띠예 ㅎㅎ 3월 3일 칭긔들이랑... 칭구들이랑 <b>홍대</b>에서 술마시고 당연이!!! 취중네컷도 찍어줌 3월 8일 할미랑 샤브샤브 먹으러 갔어욤... ,,[],['홍대'],neutral
blog,몽주막 <b>홍대</b>맛집 분위기맛집 얼큰하고 깊은맛 몽도리탕,"충만한 <b>홍대</b> 핫플로 자리매김하고 있어용!! 무엇보다 몽주방의 시그니처 메뉴인 몽도리탕은 꼭 한 번 맛보셔야 해요 우삼겹과 <b>곱창</b>, 떡, 오뎅이 듬뿍 들어간 닭볶음탕으로, 깊고 진한 맛이 최곱니다!!... ",,[],['홍대'],neutral
blog,아프지망고,튀고 <b>홍대</b>가서도 많이 놀았는데.. 옛날엔 무한리필 카페가 정말 많았었는데 그중 하나가 민토다 근데... 술당당에서 막걸리도 구매 완 다리 얇아 보이게 나와서 바로 찰칵ㅋ 여기는 신당 연해장이다 돼지<b>곱창</b>전... ,,[],['홍대'],neutral
blog,도파민 제로와 도파민 파티를 오갔던 5월,맨날 오류 떠서 못 쓰겠음 걍 저 <b>곱창</b>으로 머리 묶은 날은 너무 에겐녀 같아서 사진 찍게됨 오박김 만난... ㅋㅋㅋㅋㅋ 이날은 김민서랑 만나서 <b>홍대</b> 갔었다 얘랑 만나서는 맨날 토론하고 토의를 한다 이날은... ,,[],['홍대'],neutral
blog,"국물이 끝내주는,,쿠히치꽃전골나베, 흑 규카츠 쿠히치 연남점... ",퇴근하고 오빠랑 데이트할 겸 <b>홍대</b>에 다녀왔다. 점심을 가볍게 먹어서 어찌나 배고프던지 저녁에... 야채<b>곱창</b> 후 볶음밥 같은 것임.. 우동 사리 면을 다 익혀서 넣어주시는데 굉장히 쫀독 쫀독했다. 약간 국물에... ,,[],['홍대'],neutral
blog,[일상] 과일가게 / 앤트러사이트 / KT 위즈파크 / 정지영로스터즈... ,맨날 <b>홍대</b>에 귀테리어 하러간다 피어싱 싹 교체하면 기분이 좋슙니다 난 국물에 목 말라있었다 얼큰한... 하다가 <b>곱창</b>전골 시킴 욕망의 냄비 늘 넘쳐요 현민이가 <b>곱창</b>전골 들고 오다가 저 파티 커텐 밟아서 쟁반... ,,[],['홍대'],positive
blog,25년 4월 1-2주,지내쟈 ❤️ <b>곱창</b> 다 먹구 안양천까지 산책 갔다죠 ~ 밤에 본 안양천 + 벚꽃 여기서 2번째로 벚꽃구경하고있는데 볼때마다 이쁜 것 같다 내년에도 또 구경하러와야징 <b>홍대</b>에서 유명하다는 돈까스랑 우동먹으러... ,,[],['홍대'],neutral
blog,강남역 곱도리탕 역전포장마차 가성비 술집 또간집 오픈런,"<b>홍대</b>에도 신촌에도 종각에도 있는데 이번에 강남역에 새로 생김! 물가 비싸기로 유명한 강남에 저렴이... 닭도리탕, <b>곱창</b>전골인데 깅밍 동생은 <b>곱창</b>을 못먹지만 곱도리탕을 너무 잘 먹었다. <b>곱창</b> 특유의... ",,[],"['강남역', '신촌', '홍대']",negative
blog,이수영 - I Believe,"쿨톤상 <b>홍대</b>에서 코난을 볼 수 있다고 해서 갔는데 코난이 코딱지만하게 있어요 하이바라, 베르무트... 야채<b>곱창</b> (찡긋) 카페 가서 이러고 놀았음 혼자 쪼개고 엄마한테 보여주고 쪼개고 ㅋㅎㅋㅎㅋㅎㅋㅎ... ",,[],['홍대'],neutral
blog,[<b>홍대</b>] <b>홍대</b>놀러가기! (가챠샵&amp;굿즈샵),"친구랑 집 근처에서만 보다가 처음으로 <b>홍대</b>에서 보기로했다. 나는 공항철도, 친구는 광역버스... 이건 이뻐서 살만하던데, 평소에 헤어장식을 잘 안하는 친구지만, 스크런치(<b>곱창</b>밴드) 하나 선물해줬다.... ",,[],['홍대'],neutral
blog,전통과 현대의 매력이 어우러진 몽주막에서 특별한 시간을... ,"단순한 술집을 넘어 감성 충만한 <b>홍대</b>핫플!!! 정감있고 편안하면서 세련된 인테리어와 조명 그리고... 우삼겹과 <b>곱창</b> , 떡 , 오뎅이 듬뿍 들어간 닭볶음탕으로 깊고 진한 맛이 일품이랍니다. 얼큰하면서 깊은... ",,[],['홍대'],neutral
blog,2025 5월까지 일상 | 밀린거 몰빵 (2),색이 이거랑 그레이 색 있었는데 그레이 취저라 다이소에서 샀어요 실물은 이따 나와요 이날은 발리 감성 약간 휴양지에 있구 싶다~ 해서 나의 취향을 반영해 치즈씨가 <b>홍대</b>쪽에 있으니 가자고 해서 냅다 갔어요... ,,[],['홍대'],neutral
blog,창천동맛집 레트로 감성+연탄불 향의 극-락 조합 연남연탄집,"창천동<b>곱창</b>, 창천동연탄구이 찾으신다면 연남연탄집 한 번 기억해보셔도 좋을 것 같아요! 그럼 잇님들... ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ #연희동맛집 #<b>홍대</b>맛집 #레트로맛집 #노포맛집... ",,[],['홍대'],positive
blog,4월 일기 이제 쓰면 너무 재미있어서 하룰라라가죠,양<b>곱창</b>구이 먹음 하하 만우절에 뭐 올리지 얘기햇던건데 이런 말을 하시네 너무 쥐어터져서 웃겨서... 이랫더니 그러니까 너가 가래....ㅜㅜ 아 슬퍼 그러고 제가 <b>홍대</b> 애니메이트를 처음으로 가봤는데요 ... ,,[],['홍대'],neutral
blog,2025년 6월 상반기 결산 : 꿀보다 더 달았던 연휴 (06.01... ,일단 상무님은 엄청 좋아하심 간만에 숨가씨들을 만나서 동대문에 <b>곱창</b>골목을 향했습니다 내가... 좀 힘들었다 금욜에는 쫜이를 만나러 <b>홍대</b>에 갔다 전날 만나기로 했는데 갑작스레 잡힌 야근으로 인해 너무... ,,[],['홍대'],positive
blog,계획 없이 더 특별했던 5월,<b>곱창</b> 사진 겁나 못찍었넴 쩝 ... ㅎ 예전부터 가고싶어서 저장해둔 곳 드뎌 먹고옴! 사장님이 직접 다... 그리구 2차는 <b>홍대</b>삭 이라는 곳 갔는데 여기는 저번에 먹고 맛있어서 재방문 ~~~ 분식이랑 술을 저렴하게... ,,[],['홍대'],positive
blog,곰신일기 7. 무소식이 희소식,"갑자기 <b>홍대</b>가서 또 먹는 커플 너무 먹기만 하는 것 같아 타코야끼 먹으면서 커플티 자랑 잠깐 해주고... 야채<b>곱창</b> 또 다른 날, 퇴근하고 같이 로제찜닭 또 또 다른 날, 일어나서 같이 뼈해장국 / 국밥 또 또 또... ",,[],['홍대'],neutral
blog,방콕 콘래드 올시즌 근처 <b>홍대</b>입구 한식 마사지 카페 추천,콘래드호텔과 올시즌스 쇼핑몰안에 탑스마켓도 있고 <b>홍대</b>입구라는 한식집이 있다며 남편이 적극... 선택한 <b>곱창</b> 국밥이었던가?? 맵찔인데 <b>곱창</b> 적힌거보고는 냅다 주문하네요~ <b>곱창</b>도 많고 양도 넉넉했어요... ,,[],['홍대'],positive
blog,<b>홍대</b> 베트남 로컬느낌 식당 이랑,"Let’s go 건물 입구는 통창으로 이뤄진 식당인데용 <b>홍대</b>보단 연남동에 가깝습니다 AK프라자 어딘지... 제가 주문한 메뉴들은 분짜, <b>곱창</b>쌀국수, 짜조 3가지 주문해서 먹었어요 비쥬얼이 상당하답니다!! 아주... ",,[],"['홍대', '연남동']",neutral
blog,여름에 쓰는 작년 여름 이야기._1,야끼<b>곱창</b>맛 아트 밥 다먹었더니 엄마가 색칠 하래서 초집중 갸루 ? 아니고 갸리 아샷추 부천에 온김에... <b>홍대</b> 가서 요즘 애기들처럼 찍어봄 진짜 너무 너무 너무 좋다 #아오키네잡화점 제가 넘 좋아하는... ,,[],['홍대'],positive
blog,연말에는 일주일 동안 딸기케이크 세 판을 먹었다,걸스나잇푸드 정말 맛있었어요 <b>곱창</b> 대창 막창 사랑해 떡볶이도 라면사리도 모두 사랑해 하레하레에서... 좋아하는 <b>홍대</b> 빵집 빵들도 다 맛있지만 케이크가 진짜 짱!! 시트+크림 모두 굳 정보 공유해드릴게염... ,,[],['홍대'],positive
blog,[1주 일기] 2025년 6월 2일~6월 8일,"프로그램이나 회의 때 받기!) 배달음식: 떡볶이 순대, 야채<b>곱창</b>, 치킨 젼쌤요리 4종! 요리 넘 잘해 내가... 배 터짐 #<b>홍대</b> #<b>홍대</b>더타코부스 <b>홍대</b>인근은 많이 와봤는데 안에는 들어가 보지 못해서 궁금하니까... ",,[],['홍대'],neutral
blog,[ 맛집 | 동교동 ] 몽달 <b>홍대</b>점 리뷰 보고 갔는데 정답,<b>홍대</b> 맛집을 찾다가 몽달이라는 요리주점을 방문하게 됐어요. 친구들과 함께하는 모임에 딱 좋은... 곱도리탕의 <b>곱창</b>은 부드럽고 국물 맛이 깊어서 정말 맛있었습니다. 우삼겹 나베는 채소와 고기가 어우러져... ,,[],['홍대'],positive
blog,나도 있다 위츄쿠션 / 366일 영화 무대인사,J데리고 <b>홍대</b> 메가박스로! 벗뜨... 맨 뒷자리 화질 주의..ㅋㅋ 갤럭시가 부러 울 정도로 어두운 조도에... 바지랑 키링 쇼핑하고 비싸지만 맛있는 <b>곱창</b> 먹고 집에 귀가 했다. 집에 오니 도착한 나의 위츄쿠션 ver.... ,,[],['홍대'],neutral
blog,[<b>홍대</b> 연남동 떡볶이 맛집] 오성방앗간 떡볶이 (내돈내산),"특히 떡볶이 맛집답게 떡볶이 종류가 다양해요~ 소<b>곱창</b> 떡볶이, 우삼겹 떡볶이, 불닭 떡볶이 등이 있어요~ 그리고 떡볶이랑 잘 어울리는 날치알 주먹밥도 인기라서 저희도 시켜봤습니다. <b>홍대</b> 연남동 떡볶이... ",,[],"['홍대', '연남동']",neutral
blog,"<b>홍대</b>,합정 :: 합정역 베트남쌀국수 <b>곱창</b>쌀국수맛집, 우엔... ","양지 <b>곱창</b>쌀국수는 신메뉴이고, 알아보니 이집은 분보남보가 유명한곳이더라구요! 분보남보가 뭐지... 양지 <b>곱창</b> 쌀국수 14,000 하노이의 짜조 7,000 콜라 2,000 일반 생수가아닌 차같은것을 내어주시더라구요... ",,[],['홍대'],neutral
blog,"2025년 6월 2째주, 그 날들의 기록(2100일... ",저녁에는 우리 리꾸 만나서 소<b>곱창</b> 냠냐미했어요. 급하게 불렀는데 늦은시간에 와주어서 너모 고맙고... <b>홍대</b>로 넘어와서 리꾸가 가보고 싶다고 했던 우마이당고 가봤어요. 전에 당고를 썩 맛있게 먹지 못한... ,,[],['홍대'],positive
blog,"연남동 술집 곱도리탕에 소주 한 잔 데이트, 연남주막 1987",위치 <b>홍대</b>입구역에서 3번 출구로 나와서 연남동 방면으로 쭉 걸어오면 그리 멀지 않은 곳에 위치해... 들어있는 <b>곱창</b>에는 곱이 가득했습니다. 잘라놓으니 양도 꽤 되는 듯 했고요. 구워먹는 것만큼 고소한... ,,[],"['홍대', '연남동']",positive
blog,공쥬등장,조아해서 <b>홍대</b>갔을때 나 먹으라구 사다조써 자연도 소금빵 진짜 마싯더라 이거 먹고 다른 소금빵... 먼길오셔주셔 <b>곱창</b> 조져줬고요 제 텅장을 열심히 털어보았어요 일주일동안 컵라면 먹으면댐 ㅇㅇ... ,,[],['홍대'],neutral
blog,25년 6월 일상 조각 (2) ✨,1박 2일 대구 방탈출 원정 다녀오느라 왕 피곤한데 누가 자꾸 <b>홍대</b> 놀러가재서 계속계속 거절했는데;;;;... 그래도 니레이랑 스기시타 아닌게 어디야 ㅡ 저녁으로는 <b>곱창</b>조와서 무한리필 념 월요일. 얼레벌레... ,,[],['홍대'],neutral
blog,5월이 보고싶다,울산에선 <b>막창</b> 먹고 후식으로 칼국수를 꼭. 줘야함 그냥 그게 법이고 규칙이야. 그리고 여기 칼국수가... 먹고 <b>홍대</b>까지 걸어가서 5월에 붕어빵 찾아다님 ㅋㅎ 재미따. 노는게 너무 좋네 쩝 만나자 . . 어느 날... ,,[],['홍대'],positive
blog,이제는 더 이상 물러날 곳이 없다,"송송이가 <b>막창</b>(???)같은 거 추가로 넣어서 시켰는데 진짜 잡내 개 오짐.... 토나오는 줄 알았음 ㅠ 결국 쓰레기통 행,, 웩 맛도리 과자 추천 받았슴다. 이케아 과자라네요 <b>홍대</b>에서 열심히 놀고 서울역에서 지갑... ",,[],['홍대'],positive
blog,성수역 핫하네,건대가서 <b>막창</b>조지고 복귀함 건대는 예전만큼 아니지만 바글거리고 성수동 저쪽 처음가본 느낌은 약간 덜 지저분한 <b>홍대</b>느낌 아 텍스트로 표현하려니 적응이 안되네 그냥 내가 동남아 여행갔을때 현지인이 보는... ,,[],['홍대'],neutral
blog,유기농붓기차 오가닉데이지 비에티 공구 OPEN 16~19,"오가닉데이지 비에티 OPEN 기간 : 16~19 몸이 가벼워지는 습관, 비에티✌️ ☕️이제 커피 대신, 건강한 한 잔으로 시작하세용❣️❤️❤️ 오가닉데이지의 Vie Tea(비에티)는 유기농 호박, 팥, 현미를 사용한... ",,[],[],neutral
blog,감자만 있다면 웬만한 슬픔은 견딜 수 있나?,대구갔는데 <b>막창</b> 안 먹긴 좀 그래서.. 대충 열려있는 <b>막창</b>집 감 전 대구가면 항상 야선맛집 <b>막창</b>집으로... <b>홍대</b>에 일본식 파스타집이 있다고 해서 갔는데 개맛있고 사장님이 친절하시고 포크가 존내 이상하게... ,,[],['홍대'],positive
blog,<b>홍대</b>입구역술집 부엉이산장캐주얼다이닝연남점,"11:30-00:30 <b>홍대</b>술집 부엉이산장 캐주얼다이닝 연남점은 <b>홍대</b>입구역 3번 출구에서 가깝다 골목 안쪽에... 곱도리탕, <b>막창</b>순대, 참치 주먹밥, 화요 진저 하이볼, 복분자 에이드 이렇게 주문했당 영수증 리뷰... ",,[],['홍대'],neutral
blog,[<b>홍대</b>] 황곱ㅣ웨이팅가치가 있는 야장 느낌 <b>홍대</b>소곱창맛집,"메뉴 황소 모듬구이 25000 x2 볶음밥 4000 맥주(카스) 6000 황곱 하이볼 7000 소전문답게 소곱창,막창,대창... 홍대대창 #<b>홍대막창</b> #홍대육회 #홍대육사시미 #홍대곱창전골 #홍대놀거리 #홍대먹거리 #홍대회식",,[],['홍대'],neutral
blog,(공구가내림)메디바 애사비 전해질 핑수... ,"카리나도머꾸,여배우들도머꾸이써넹⁉️ 메디바(전해질) 애사비 일렉트로라이트 핑수 기간 : 16~19 설마! 나도 체내 수분 부족⁉️ 현대인의 70%가 만•성•탈•수에 노출 되 있다는 사실‼️ 무조건 많이... ",,[],[],neutral
blog,"시댁모임 /<b>홍대</b>,연남동,합정 뿌시기 /<b>홍대</b> 연남동 합정 맛집... ",이번 모임장소는 <b>홍대</b>! 원래 <b>홍대</b>3번출구에서 모이기로 했으나 합정동쪽에 맛집이 많다는 제보를 듣고... 고기와 <b>막창</b>이 맛있는 곳이라고 함. 예약해야하는 곳이지만 자리가 마침 있어서 자리 안내받았다.... ,,[],"['홍대', '연남동']",positive
blog,<b>홍대</b>역 이자카야 보다 좋았던 가성비 대박 수풀림 <b>홍대</b>점,다음으로 <b>홍대</b> 이자카야에서 메인으로 등장하는 맛깔나는 연탄<b>막창</b>구이는 연탄불에 지지듯이 구워내서 불맛이 제대로 살아있는게 관건이더라구요. <b>막창</b>은 쉽게 냄새가 나기 쉬운 식재료인데 쫄깃하고... ,,[],['홍대'],positive
blog,250430,재밌었어요 <b>홍대</b>에 당고집 생긴 거 아시나요? 그냥 공방 가는 길에 있길래 우연히 들러서 먹었는데... 딱 하루 후임이랑 갔는데 드뎌 <b>막창</b>을 먹었씀미다 !!! 근데 걸리버 <b>막창</b> 존맛 !!! 웨이팅도 없이 들어가서... ,,[],['홍대'],neutral
blog,계획 없이 더 특별했던 5월,사장님과 함께 2차 갔다가 3차로 노래방까지 갔다는 ^^ 다음날 1년만에 뿌리매직하고 <b>막창</b> 먹으러 왔당!... 그리구 2차는 <b>홍대</b>삭 이라는 곳 갔는데 여기는 저번에 먹고 맛있어서 재방문 ~~~ 분식이랑 술을 저렴하게... ,,[],['홍대'],positive
blog,연말에는 일주일 동안 딸기케이크 세 판을 먹었다,걸스나잇푸드 정말 맛있었어요 곱창 대창 <b>막창</b> 사랑해 떡볶이도 라면사리도 모두 사랑해 하레하레에서... 좋아하는 <b>홍대</b> 빵집 빵들도 다 맛있지만 케이크가 진짜 짱!! 시트+크림 모두 굳 정보 공유해드릴게염... ,,[],['홍대'],positive
blog,이번 생은 내가 주인공,느끼했음 <b>홍대</b>에 내 최애 텐동집 있었는데 아직 있으려나? 그립네예 집에서 심심해가지구 에그타르트... 최애 <b>막창</b>집~~!! 일단 선지국이 미쳤구요 <b>막창</b>도 맛있고 볶음밥은 그냥 죽음뿐 성민이도 함께했어여 집... ,,[],['홍대'],positive
blog,28,"저녁 먹기 전에 노래방 6곡 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 난 세트로 32,000인줄 알았으나 각각 이더라 ㅋㅋㅋ 덕후들 환장할 곳...이던데, 내 경험상 <b>홍대</b>가 최고였다 저녁은 <b>막창</b> 여기 <b>막창</b> 좀 맛있다 ! 그렇다 맛있게... ",,[],['홍대'],positive
blog,[348]6-2,이 마늘 들어간 <b>막창</b>이 대박 맛도리! 껍데기 헤이터인데 여기 껍데기가 너무 맛있다고 하셔서 도전해... 급 <b>홍대</b> Ak몰 방문 몬치치 지역 한정 판다 사러 갔는데 없었다.. 어흑 폼폼푸린 하얀색 처음 보는데 귀욤... ,,[],['홍대'],positive
blog,<b>홍대</b>곱창 맛집 김덕후의곱창조 <b>홍대</b>4호점,"<b>홍대</b>의 수많은 식당 속에서 저희의 발걸음이 향한 곳은, 이미 너무나도 유명한 곱창의 성지!... 곱창, 대창, <b>막창</b>, 염통이라는 소의 핵심 부위들을 무제한으로 즐길 수 있는데, 요즘 물가에 저정도면 너무... ",,[],['홍대'],neutral
blog,강수돌곱창 <b>홍대</b> 곱창 내돈내산 후기,"#내돈내산 #강수곱창 <b>홍대</b> 곱창 © 깡부로그 안녕하세요. 깡부입니다  오늘은 <b>홍대</b>입구역에 위치한... 모둠곱창은 곱창, <b>막창</b>, 대창, 염통 한우등심콜라보는 곱창, 한우등심, 대창, 염통 단품으로 알곱창, 대창... ",,[],['홍대'],neutral
blog,제주 인기 맛집 리뷰와 추천,"서울, ‘<b>홍대</b> 떡볶이’ <b>홍대</b>의 맛있는 떡볶이와 부산 광안리의 신선한 해물찜은 각기 다른 매력을 지닌... 대구, ‘<b>막창</b>구이’ 대구의 밤을 더욱 뜨겁게 만들어주는 <b>막창</b>구이! 이곳은 신선한 <b>막창</b>을 숯불에... ",,[],['홍대'],positive
blog,<b>막창</b>구이의 매력과 즐거움이 가득한 맛집 탐방,"예를 들어, 서울의 <b>홍대</b>나 강남 지역에 위치한 <b>막창</b>구이 전문점들은 언제나 사람들로 북적입니다. 이곳에서는 신선한 재료와 정성스러운 조리로 최고의 <b>막창</b>구이를 맛볼 수 있을 것입니다. 이 외에도 각... ",,[],['홍대'],neutral
blog,[합정/상수/<b>홍대</b>/연남] 상수맛집 상수 소곱창구이  파대창,저는 곱창 <b>막창</b> 등 비린내날까봐 쉽게 도전 못하는데 오랜만에 도전ㅎㅎ해봣어용! 상수에 약속잇어서... 곱창도 <b>막창</b>도 대창도 비린맛 전~혀 안낫어용✌ 사이드 전골은 친구가 먹자해서 시켯는데 솔직히... ,,[],['홍대'],neutral
blog,6월 소비 요정의 일상!,"열심히 작업하는데 하람이에게 전화왔다 <b>홍대</b> 쪽이라고 해서 겸사겸사 얼굴 보며 저녁 먹었다! 징짜... 디타를 즐기고, 나루토 야키토리 가려 했지만 웨이팅이 너무 심해서 배또가 추천한 <b>막창</b> 먹으러 갔다.... ",,[],['홍대'],positive
blog,20 | 벌써 유월이다요,새친구와 재밌는 모험을 떠나렴 맹구야 <b>홍대</b> 뽑기방을 엄청 돌아다녔는데 때마침 외국인커플의 뽑는... 하구요 <b>막창</b>을 뿌시고 왔어요 다먹고나서야 알았는데 다섯명이서 <b>막창</b> 2kg를 먹었대요... ,,[],['홍대'],neutral
blog,2025년 6월 둘째 주의 일상: 맛있었던 대구 여행 (feat. 입... ,수마리 취향: <b>막창</b> ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ 오랜만에 먹어서 더 마쉿따 친구랑 얼큰하게 취해서 <b>홍대</b> 수노래방st 코노도 가고 죠아하는 어반드레스 매장도 가고 호텔 오는 김에 옥동자 사서 친구랑 냠... ,,[],['홍대'],positive
blog,<b>홍대</b> 파티룸 파티폴리오에서 생일파티 feat.배달음식,엽떡 + 허니콤보 + 곱창&amp;<b>막창</b> 와인 2종까지~~ 빔프로젝트와 찍으면 이렇게 인스타 감성 뿜뿜 느낄 수 있지요~~ 그리고 저번달 생일 승화의 소소한 기념케이크까지! 마지막 퇴실전에 거울샷으로 마무리!! <b>홍대</b>... ,,[],['홍대'],neutral
blog,6월 둘째주 주말기록,모임 <b>막창</b> 고추장삼겹 삼겹 배고파서 흡입함ㅠ 숯불향 낭낭~ 하니 잘먹었다 아니 내가방이랑 오빠... 란딩 끝나고 씻고서 먹은 쭈삼~~~ <b>홍대</b> 쭈구미삼겹살은 교동집이지 긍디 어디 중국 인플루언서가 홍보했나... ,,[],['홍대'],neutral
blog,"연탄향 가득한 창천동맛집, 연남연탄집에서 <b>막창</b> 제대로 먹고... ","저희는 <b>막창</b>을 주문했는데요, 주문이 들어가면 그때부터 바로 연탄화덕에 구워주시기 때문에, 음식... 17:00 - 02:00 수 17:00 - 02:00 전화번호 0507-1465-9286 #노포맛집 #<b>홍대</b>맛집 #레트로맛집 #연희동맛집 #연남동맛집",,[],"['홍대', '연남동']",neutral
blog,②①,나 공주님이래 퇴근하고 곱창이랑 <b>막창</b>이랑.. 키야 나 언제 사게 해줄래?? 내가 진짜 좋아하는 홍만당... 너무라서 배만채우고 다릉데감 근데이날 <b>홍대</b>에 래퍼들 엄청마니왔다 딥플로우 봤다 오는줄 몰렀는데... ,,[],['홍대'],positive
blog,<b>홍대</b>삼겹살 맛집 가성비 훌륭한 세트메뉴 쟁반집8292 <b>홍대</b>점,"#<b>홍대</b>입구역맛집 #삼겹살맛집 #가성버좋음 쟁반집8292 • #영업시간 11:00~26:00 • 정해진 #휴무일... 안주 <b>막창</b> 9,900 수제숯발닭발 9,900 벌집껍데기 8,900 쟁반소시지구이 5,900 주류 소주 5,000 맥주 5,000... ",,[],['홍대'],positive
blog,... + 82 -&gt; +81,ㅋㅋㅋ <b>홍대</b>에서 먹은 계란빵 계란빵이라는거 진짜 맛있는 것 같음 너무 맛있음 고소하고 달콤하고... 데리야끼 <b>막창</b>? 먹어봄 맛있긴 한데 ㅅㅈㅎ 호들갑 맞지 너네 이건 따봉 드립니다 이게 그 소문의... ,,[],['홍대'],positive
blog,개미는 오늘도 뚠뚠,흘규ㅠ규 @아마 <b>홍대</b>점 여기 인도커리 런치세트 너무 가성비 !!! 마넌인가 그런데 치킨마카니였나 진짜... 생긴 <b>홍대</b> 신상 카페 흑임자라떼 진짜 마싯음 but 좀 비쌈 ㅠㅠ 대한민국돈까스일등 @모루카츠 숨겨진... ,,[],['홍대'],neutral
blog,아침부터 블로그 포스팅 어떤데.,#원조제일어버이순대본점 진짜 <b>막창</b>순대 개맛있음 오후에 부장님이 고급 디저트 배달시켜서 나눠주심..... 너무 예쁜 <b>홍대</b>입구 꽃밭 <b>홍대</b> #부야스곱창 요기... 큐브맞추면 음료 서비스였나 주셔서 큐브 하나 사서... ,,[],['홍대'],positive
blog,<b>막창</b>구이의 진수를 맛보고 즐기는 법,"특히, 서울의 압구정, <b>홍대</b>, 강남 일대는 <b>막창</b>구이 명소로 알려져 있습니다. 이 외에도 <b>막창</b>구이를 맛볼 수 있는 푸드트럭이나 야외 시장에서도 쉽게 찾아볼 수 있습니다. 간편하게 즐길 수 있는 이 음식은 최근... ",,[],['홍대'],neutral
blog,0,대전유성구신성동의 “수레와 바퀴”글자 침례교자리 &amp;세종시도담동의 달구지<b>막창</b>과 고운동북측의 달구지<b>막창</b>. 대전의 미라지 가라지 다르지와 세종의 달구지 정구지 단무지…..~지. 같은 관계가... ,,[],[],neutral
blog,음식 사진 모음,밥도 볶아먹고 <b>홍대</b>에 있는 카레집이었어요. 아주 작은 곳이었는데 저렴하고 맛도 좋았답니다. 같은... 곱창보다 <b>막창</b>이 더 맛있더라고요. 위에 갔던 카레집을 많이 갔네요. 제가 너무 좋아하는 감자튀김 국밥... ,,[],['홍대'],positive
blog,1학기 마지막 과제 제출 !!,귀여워ㅠ.ㅜ 긱사 가는길에 <b>막창</b>트럭 있어서 30분 줄섯는데.!!! 왓더₩@₩@&amp;“)@₩&amp;&amp;;&amp;; 내 앞에서... 마치고 <b>홍대</b>에서 옷 구경을 무려 3시간이나 …햇따 난생 처음 오프숄더를 입어봤는데 난 유교걸이라 넘... ,,[],['홍대'],neutral
blog,75. 250517~250518 .｡*ﾟ+.*.｡Seoul ﾟ+..｡*ﾟ+,근데 그것도 자리 없어서 서서 감 서울 지하철은 힘들군아  ㅇㅉㄹㄱ <b>홍대</b> 가는 길에 뼈 맞음 ㅋ 그래... 수고했다고 <b>막창</b> 사줬음 진짜 너무 ㅠ 맛있었음 ㅠㅠ 밥도 야무지게 볶아먹었지롱  재연이가 다른 술집에... ,,[],['홍대'],positive
blog,하늘은 높거나 낮지도 않아요,정혜 집근처 첫차 기다리기 6/1 로훈이 친구들과 챔결보기 6/2 은결월드 <b>홍대</b>모임 <b>홍대</b> 가서도 만화카페 가는 사람들 린수찬수 키르기스 여행계획&amp;친목 6/3 린수랑 관모-태을-슬기봉 후 <b>막창</b> 팝업 사람들과... ,,[],['홍대'],neutral
blog,막학기 대학생의 하루 (였던 것),(ㅁㅊ 저 25살인줄 알았어요 ;;;;;;;) <b>막창</b> 맛있어요 아니 근데 나 이제 할말이 없네 아 맞다 제... 도연언니랑 <b>홍대</b> 데이트함 언니가 쭈꾸미 사줌 아리가또 언니 도촬하기 근데 왜찍었더라 너무 슬픈게 기억이... ,,[],['홍대'],positive
blog,집밥해먹고 은혼 쿠지하고 폼푸 쿠지하고 진격거 쿠지하고 헌헌... ,가격이 <b>홍대</b>나 다른데에 비해 3-4000원씩 비싸고 할 만한 것도 살 만한 것도 없어서 아쉬운 발걸음이었다... 족발 땡기는 날 아빠랑 시켜먹음 편의점에서 냉동 타코야끼랑 냉장 <b>막창</b> 키트? 같은게 있었는데 둘 다... ,,['000'],['홍대'],negative
blog,apr 1 • 을밀대 없어진대요,이젠 봉천에서 과천으로 가버린 영구…… 돌아와아아 #이대감명품<b>막창</b> 그래도 인생 <b>막창</b> 먹었으니깐.. 젼맛 그치만 양이 너무 적다.. 웅재랑 4.5인분 먹고 옴 그랬는데도 배가 안 차서 요즘 최애 옥수수 가게서... ,,[],[],neutral
blog,합정| 쫄깃탱글 <b>막창</b>맛집 회식추천 불막열삼,퇴근하고 가성비좋은 합정막창집 불막열삼 추천합니다  #막창맛집 #합정회식 #합정삼겹살 #합정막창 #합정불막열삼 #<b>홍대막창</b> #합정대창 #합정맛집 #홍대회식,,[],['홍대'],positive
